# n_pos
54
# criteria for connectivity, rc
5.0
# xlo xhi ylo yhi zlo zhi
     0.01517    10.84483     0.01178    10.84822     0.03398    10.82602
# Coordinate X, Y, Z, Binding Energy(eV)
        2.39342        8.49348        9.22014       -2.86359       182
        7.74202        6.35232        4.10025       -2.40048       823
        7.07172        2.78008        1.13289       -2.37271       789
        7.04956        7.07960        1.62043       -2.36624       645
        8.11482       10.71970       10.51420       -2.17642       862
        0.07666        0.09355        7.43583       -2.13058         6
        5.72346        1.90240        2.65153       -2.11267       497
        0.71002        6.22568        1.25671       -1.98108       168
        0.83347        3.44513        9.52431       -1.97040        21
        4.10227        3.01268        1.99972       -1.93689       434
        3.10245        6.22834        5.43426       -1.89014       450
        8.10643        1.40330        0.07559       -1.88547       976
        7.46963        7.18133        5.74966       -1.84521       639
        3.37690        6.07416        2.46056       -1.78723       454
        8.65872       -0.42884        6.98860       -1.75287       877
       10.78670        4.54137        1.21164       -1.73517       984
        2.51417        9.99575        4.12740       -1.71069       474
        7.94615        5.91795        1.02705       -1.69220       902
        4.89255        0.78291        8.21304       -1.69196       602
        0.68913        6.17849        6.65132       -1.67813       170
        3.70153        8.61072        5.33180       -1.59427       659
        2.68347        1.83244        0.38678       -1.54965       301
        4.04831        1.41622        4.29987       -1.51340       305
        9.57564        7.25638        4.95823       -1.49118      1008
       10.86680        4.00013        8.14156       -1.35358        39
        9.40445       10.41640        0.87889       -1.26596      1021
        5.23365        7.19130        1.77228       -1.26208       535
        3.46116        2.15182        6.84489       -1.25528       318
        7.04544        0.40092        4.27822       -1.11191       666
        1.65344        2.41814       -0.22869       -1.07092       122
        7.84503        3.86747        6.84126       -0.97916       702
        7.09158        4.87160        5.60943       -0.96405       526
        7.56524        7.93055        8.55924       -0.95935       924
        6.11483        7.93518        8.43988       -0.92398       661
        2.62284        6.41183        6.62601       -0.91736       352
        4.70756        9.58642        7.69195       -0.82272       566
        3.83527        9.00436        6.83780       -0.80359       468
        8.21764        0.49924        6.92901       -0.77802       885
        4.59957        7.29848        8.89994       -0.75592       542
        1.74852        2.28626        6.73710       -0.73279       136
        6.67943        1.29529        6.77050       -0.69641       693
        6.55911        8.47944        2.22297       -0.56842       656
        0.02172        9.38591        4.91918       -0.55710        88
        8.55894        6.98515        8.63774       -0.55609       826
       10.58180        6.25524        5.34090       -0.50235        38
        0.16765       10.00990        0.59305       -0.43530       200
        8.33833        8.64519        8.69687       -0.41562       940
        8.79009        9.75695        2.93164       -0.33209       945
        9.84562       -0.12033        8.65457       -0.30334       958
        9.86650        7.27722        2.50294       -0.27933        68
        8.10567        0.22622        3.85274       -0.25668       875
        6.32715       10.05280       -0.29431       -0.25107       663
        5.90378        0.28256        9.70020       -0.14658       586
        0.50778        0.00363        5.02884       -0.03796         9
